,Unnamed: 0,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,not.fully.paid
307,307,0.0743,124.3,11.04292184,5.82,772,5430.0,773,4.8,Did Not Pay
308,308,0.133,67.68,9.798127037,22.0,662,1470.0,1042,37.2,Did Not Pay
309,309,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,Fully Paid
310,310,0.0983,241.41,11.47210347,2.69,712,4709.0,1944,47.4,Did Not Pay
311,311,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,Fully Paid
312,312,0.0838,293.85,9.392661929,0.0,737,1139.0,0,0.0,Did Not Pay
313,313,0.133,318.09,10.81977828,17.04,662,6179.0,5181,97.8,Did Not Pay
314,314,0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,Did Not Pay
315,315,0.0743,217.52,11.00209984,1.72,807,7230.0,3202,1.1,Did Not Pay
316,316,0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,Did Not Pay
317,317,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,Fully Paid
318,318,0.1014,421.14,10.59663473,17.01,752,4349.0,35944,56.2,Did Not Pay
319,319,0.1362,339.94,10.80972795,1.21,672,2519.0,0,0.0,Did Not Pay
320,320,0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,Did Not Pay
321,321,0.0807,313.69,10.11050172,9.95,752,5167.0,8522,21.7,Did Not Pay
322,322,0.1583,876.83,11.69524702,18.08,677,3330.0,62976,86.1,Did Not Pay
323,323,0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,Did Not Pay
324,324,0.1236,701.12,10.77895629,0.85,682,2579.0,639,13.6,Fully Paid
325,325,0.1014,485.0,11.38845009,13.73,732,5489.0,14903,35.3,Did Not Pay
326,326,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,Did Not Pay
327,327,0.0838,362.39,11.58058411,8.16,757,5790.0,18314,50.6,Did Not Pay
328,328,0.0712,108.27,10.26813067,0.0,777,3034.041667,150,7.5,Did Not Pay
329,329,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0.0,Did Not Pay
330,330,0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,Did Not Pay
331,331,0.0838,66.18,9.893437217,2.36,722,5790.0,1489,62.0,Did Not Pay
332,332,0.1109,327.82,10.63344871,19.32,702,2849.0,15368,87.1,Did Not Pay
333,333,0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,Fully Paid
334,334,0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,Fully Paid
335,335,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,Did Not Pay
336,336,0.1236,292.97,10.727663,15.53,677,1848.0,8494,44.2,Did Not Pay
337,337,0.0838,315.12,11.15051985,14.03,762,5519.0,11333,45.5,Did Not Pay
338,338,0.0807,225.86,11.02190247,17.0,762,5340.041667,9366,40.7,Fully Paid
339,339,0.0838,63.03,10.46493024,18.96,742,2190.0,4922,30.6,Did Not Pay
340,340,0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,Fully Paid
341,341,0.1204,126.29,11.05089001,12.5,667,3300.0,29736,80.2,Did Not Pay
342,342,0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,Did Not Pay
343,343,0.1014,97.0,10.77895629,0.0,692,5160.0,0,0.0,Did Not Pay
344,344,0.092,318.93,11.25480219,5.93,727,4800.0,11496,26.6,Did Not Pay
345,345,0.1078,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,Did Not Pay
346,346,0.1172,72.78,10.57821615,17.2,667,1410.0,4863,69.5,Did Not Pay
347,347,0.1141,16.47,9.878169745,3.69,667,8820.0,12229,90.6,Did Not Pay
348,348,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,Did Not Pay
349,349,0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,Fully Paid
350,350,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,Did Not Pay
351,351,0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,Did Not Pay
352,352,0.0775,101.47,10.49127422,2.73,742,2550.0,2353,12.4,Fully Paid
353,353,0.0775,218.55,10.81769612,10.37,767,4410.0,6634,9.4,Did Not Pay
354,354,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0.0,Did Not Pay
355,355,0.1141,247.0,11.1844214,14.65,682,3329.0,5608,47.1,Did Not Pay
356,356,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,Fully Paid
357,357,0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,Did Not Pay
358,358,0.1204,498.51,10.75790288,17.95,677,2609.0,16502,63.0,Did Not Pay
359,359,0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95.0,Fully Paid
360,360,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,Did Not Pay
361,361,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39.0,Did Not Pay
362,362,0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,Did Not Pay
363,363,0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,Did Not Pay
364,364,0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,Did Not Pay
365,365,0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,Did Not Pay
366,366,0.092,318.93,12.01370075,0.33,732,3600.0,45,0.4,Did Not Pay
367,367,0.0951,230.68,10.38887228,15.84,717,1800.0,3247,33.3,Did Not Pay
368,368,0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,Did Not Pay
369,369,0.0775,312.22,11.65702581,2.89,807,5160.0,0,0.0,Did Not Pay
370,370,0.0807,250.95,11.00209984,9.58,757,13109.0,17246,13.7,Did Not Pay
371,371,0.1425,514.49,10.77895629,19.05,667,6209.0,14036,64.4,Did Not Pay
372,372,0.1046,16.25,10.16585182,14.17,692,4919.041667,5643,60.7,Did Not Pay
373,373,0.1204,372.22,10.71441777,21.33,697,4710.0,17850,66.3,Did Not Pay
374,374,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,Did Not Pay
375,375,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,Did Not Pay
376,376,0.1172,413.51,10.49127422,11.9,677,2970.0,8375,91.0,Did Not Pay
377,377,0.1014,485.0,11.33857208,19.86,742,2763.041667,6437,28.6,Did Not Pay
378,378,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64.0,Did Not Pay
379,379,0.1078,130.54,10.37349118,0.38,682,1290.041667,887,38.6,Did Not Pay
380,380,0.1299,370.59,10.86856845,17.94,667,3269.0,17771,52.1,Fully Paid
381,381,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,Did Not Pay
382,382,0.0775,312.22,10.08580911,0.0,787,3809.041667,5028,12.1,Fully Paid
383,383,0.1078,70.17,9.308283446,19.15,692,2399.041667,1,0.2,Fully Paid
384,384,0.1078,440.57,10.52406404,12.58,702,2130.0,10251,33.0,Did Not Pay
385,385,0.092,175.42,10.51867319,16.74,727,4590.041667,6566,48.6,Did Not Pay
386,386,0.1046,194.91,10.81977828,5.06,687,4464.0,9516,63.4,Did Not Pay
387,387,0.1172,165.41,11.00209984,0.0,672,2520.0,2126,6.4,Did Not Pay
388,388,0.133,406.07,10.71441777,4.67,662,2849.0,7209,38.1,Fully Paid
389,389,0.1172,82.71,11.03488966,19.29,677,4319.0,7180,34.4,Fully Paid
390,390,0.0838,189.08,10.60905725,12.5,727,2550.0,7386,42.4,Did Not Pay
391,391,0.0712,57.23,10.46310334,11.59,772,5970.041667,6035,19.0,Did Not Pay
392,392,0.133,338.39,11.69524702,6.31,662,6150.0,28653,89.3,Fully Paid
393,393,0.1204,498.51,11.51292546,15.82,682,9150.0,49459,88.8,Did Not Pay
394,394,0.1267,737.78,11.40756495,13.04,697,5100.0,22738,30.8,Did Not Pay
395,395,0.092,306.18,11.03488966,13.12,742,5250.041667,24406,40.3,Fully Paid
396,396,0.0951,592.7,10.34174248,16.49,747,4260.041667,25946,37.9,Did Not Pay
397,397,0.1014,611.1,10.69194491,9.79,732,5940.041667,0,0.0,Did Not Pay
398,398,0.0951,461.35,11.38586452,9.96,732,5250.041667,4765,16.5,Did Not Pay
399,399,0.1583,841.76,11.22524339,15.38,662,3420.041667,15222,77.3,Did Not Pay
400,400,0.1078,244.76,11.35040654,1.78,687,9480.0,8035,50.5,Did Not Pay
401,401,0.1014,452.67,11.22524339,16.54,722,4800.0,14214,39.4,Fully Paid
402,402,0.1046,649.68,11.65702581,16.2,732,5129.0,23442,42.1,Did Not Pay
403,403,0.0838,226.89,12.07254125,15.11,742,4919.041667,101443,13.7,Did Not Pay
404,404,0.1204,498.51,11.51292546,14.32,677,4439.0,25988,98.8,Did Not Pay
405,405,0.1615,880.78,11.6351431,24.84,682,7619.0,51039,93.8,Fully Paid
406,406,0.1141,658.67,10.96578158,10.14,702,5999.041667,23370,70.0,Did Not Pay
407,407,0.1172,231.57,12.20607265,15.46,692,6629.0,119420,95.1,Did Not Pay
408,408,0.1014,258.67,10.81977828,8.78,702,3946.0,0,0.0,Did Not Pay
409,409,0.1109,157.36,10.73639668,11.37,677,2729.041667,15564,56.6,Did Not Pay
410,410,0.1236,300.48,11.35040654,21.8,677,5069.0,13686,48.7,Did Not Pay
411,411,0.1141,658.67,12.8346813,0.63,702,6330.041667,6921,0.0,Did Not Pay
412,412,0.1014,129.34,10.49127422,7.07,697,1560.041667,4220,53.4,Did Not Pay
413,413,0.1393,170.72,11.1844214,22.57,662,2940.0,29877,75.6,Did Not Pay
414,414,0.133,101.52,10.47005058,24.79,697,5569.0,21573,73.7,Fully Paid
415,415,0.1078,365.51,11.28978191,7.56,697,4980.041667,18316,81.0,Fully Paid
416,416,0.0775,337.19,10.08580911,10.1,782,5400.0,1458,18.0,Did Not Pay
417,417,0.092,382.72,10.59663473,10.14,747,7800.041667,3179,11.0,Did Not Pay
418,418,0.0838,403.36,11.08214255,7.26,757,5580.041667,4365,51.4,Did Not Pay
419,419,0.0775,305.97,11.00209984,9.2,797,6270.0,209,1.9,Did Not Pay
420,420,0.133,676.78,10.81977828,20.42,692,7710.0,12573,71.8,Did Not Pay
421,421,0.1236,767.89,11.46163217,16.07,702,2580.0,806,10.3,Fully Paid
422,422,0.1109,491.73,10.37349118,4.8,697,3480.041667,4134,39.4,Fully Paid
423,423,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0.0,Did Not Pay
424,424,0.1078,228.45,11.14908203,16.51,692,5009.041667,22157,98.0,Did Not Pay
425,425,0.1109,819.54,11.40756495,17.11,722,6539.0,54925,97.8,Did Not Pay
426,426,0.1078,261.08,11.26446411,16.75,692,4290.041667,50908,37.1,Did Not Pay
427,427,0.1078,81.59,11.58058411,16.37,682,9960.041667,16164,80.0,Did Not Pay
428,428,0.1078,278.22,11.60823564,18.58,702,7230.0,14046,80.3,Fully Paid
429,429,0.0775,312.22,10.00784757,5.24,792,5010.041667,4767,8.7,Did Not Pay
430,430,0.1141,59.28,11.19821472,21.01,692,2580.0,23882,89.8,Did Not Pay
431,431,0.0807,376.43,9.903487553,8.88,782,8160.041667,674,2.6,Did Not Pay
432,432,0.0983,804.69,11.1844214,8.98,757,4619.041667,56842,14.4,Did Not Pay
433,433,0.1046,812.09,12.13384061,1.88,727,10199.0,19948,77.0,Did Not Pay
434,434,0.1078,130.54,10.81977828,15.5,687,8369.0,10979,37.2,Did Not Pay
435,435,0.1141,329.34,10.59663473,15.93,692,3539.041667,14643,76.4,Did Not Pay
436,436,0.1172,99.25,10.91871823,12.85,682,2670.041667,15680,89.6,Did Not Pay
437,437,0.1362,381.58,10.30895266,19.52,667,4412.0,16670,71.7,Did Not Pay
438,438,0.1078,310.03,11.21989579,8.22,697,3707.0,2624,48.6,Did Not Pay
439,439,0.0838,78.78,10.34174248,10.61,722,7089.041667,2773,10.8,Did Not Pay
440,440,0.0951,608.72,11.14186178,11.29,767,9179.0,2279,20.7,Did Not Pay
441,441,0.0983,386.25,11.26446411,15.74,722,4379.0,28110,31.9,Did Not Pay
442,442,0.092,669.76,12.37581542,2.7,792,9029.041667,997,1.2,Did Not Pay
443,443,0.092,478.4,10.91508846,12.28,747,7380.0,2787,2.3,Did Not Pay
444,444,0.0838,567.22,11.06663836,5.25,772,3540.041667,1612,12.1,Fully Paid
445,445,0.1488,346.07,11.08214255,23.89,672,7260.0,10214,65.1,Did Not Pay
446,446,0.1425,685.99,10.77895629,2.1,672,3870.041667,19892,83.6,Did Not Pay
447,447,0.092,255.15,10.46310334,1.03,727,1230.041667,1834,12.8,Did Not Pay
448,448,0.1204,498.51,12.21602298,17.08,682,5820.0,108397,67.3,Did Not Pay
449,449,0.0775,124.89,11.08214255,9.25,757,5010.041667,3348,5.3,Did Not Pay
450,450,0.0743,217.52,10.40426284,10.04,772,3630.0,983,2.1,Did Not Pay
451,451,0.0983,241.41,11.06663836,0.58,712,5430.0,603,30.1,Did Not Pay
452,452,0.133,406.07,10.81683395,24.22,692,6509.0,13662,60.7,Did Not Pay
453,453,0.06,467.45,11.04292184,15.28,687,4652.041667,26044,34.5,Did Not Pay
454,454,0.0983,386.25,10.1266311,16.75,732,4918.041667,16212,50.7,Did Not Pay
455,455,0.0983,257.5,10.49127422,21.33,762,6300.041667,8516,11.1,Did Not Pay
456,456,0.0807,62.74,10.30895266,3.68,732,2580.0,3953,15.9,Did Not Pay
457,457,0.092,223.26,11.38509209,13.28,727,5836.0,12672,21.0,Did Not Pay
458,458,0.0951,320.38,10.85127695,9.6,717,1469.0,1346,23.2,Did Not Pay
459,459,0.092,318.93,10.71441777,4.88,732,4079.0,12425,94.2,Did Not Pay
460,460,0.1393,527.52,10.6454249,19.71,667,2490.0,12032,87.2,Fully Paid
461,461,0.0775,327.83,10.95779958,12.86,802,5490.0,14377,10.2,Did Not Pay
462,462,0.0951,640.76,11.28978191,0.22,767,8476.0,464,18.6,Fully Paid
463,463,0.1172,196.84,10.47522952,15.38,697,1709.041667,10900,42.4,Did Not Pay
464,464,0.1046,42.23,10.75790288,18.15,707,2309.041667,7006,48.0,Did Not Pay
465,465,0.0983,136.0,10.77895629,11.93,717,6329.041667,19708,37.1,Did Not Pay
466,466,0.1267,182.77,11.21182037,11.25,707,8100.0,30949,54.3,Did Not Pay
467,467,0.1046,194.91,10.54534144,13.42,697,4080.0,6101,36.8,Did Not Pay
468,468,0.0832,94.46,10.1266311,1.54,727,2010.041667,1235,28.7,Did Not Pay
469,469,0.1261,450.67,10.46310334,19.71,692,3030.041667,18028,88.4,Did Not Pay
470,470,0.0945,387.32,10.89673933,11.02,742,3285.0,8828,54.8,Did Not Pay
471,471,0.0863,47.45,9.77246729,9.37,722,5099.0,6033,31.1,Did Not Pay
472,472,0.0832,201.5,10.81977828,13.99,752,5040.041667,64885,39.6,Did Not Pay
473,473,0.1324,405.72,11.31447453,15.12,672,5760.041667,27905,81.8,Did Not Pay
474,474,0.1197,336.98,11.40863105,6.61,692,9570.0,14081,73.7,Did Not Pay
475,475,0.0945,333.7,11.00209984,6.02,787,10860.0,426,0.7,Fully Paid
476,476,0.1387,655.0,11.28522153,7.16,672,12554.04167,12301,56.4,Did Not Pay
477,477,0.0863,101.21,9.798127037,14.38,722,1530.0,0,0.0,Did Not Pay
478,478,0.0976,533.77,9.903487553,4.68,737,3408.041667,2248,11.6,Did Not Pay
479,479,0.1071,16.31,8.9751293,3.04,682,6929.0,44,3.7,Did Not Pay
480,480,0.1008,807.62,10.51867319,8.53,767,3346.0,2296,7.6,Did Not Pay
481,481,0.1292,347.5,11.15625052,9.05,702,4530.041667,16264,90.6,Fully Paid
482,482,0.1039,194.71,10.66895539,17.47,702,3540.041667,12758,40.4,Did Not Pay
483,483,0.08,188.02,10.77895629,14.08,792,4890.041667,2573,16.3,Did Not Pay
484,484,0.0976,237.95,11.14186178,12.57,762,3420.041667,15176,31.6,Did Not Pay
485,485,0.1008,148.61,10.6454249,5.91,727,4680.0,7239,16.3,Did Not Pay
486,486,0.0863,189.77,10.57131693,11.2,722,2670.041667,11217,52.9,Did Not Pay
487,487,0.1008,84.0,10.23995979,14.57,702,2490.0,12979,31.0,Did Not Pay
488,488,0.0976,192.93,12.20607265,4.84,707,5760.041667,21894,0.0,Did Not Pay
489,489,0.1197,431.6,11.32659589,3.92,682,3479.041667,4933,15.1,Did Not Pay
490,490,0.1071,339.06,10.35456317,4.74,722,1290.041667,6206,35.3,Did Not Pay
491,491,0.0976,225.09,10.22557105,17.78,717,1830.0,16326,48.6,Did Not Pay
492,492,0.1039,243.38,10.71441777,5.57,707,4140.041667,33,0.3,Did Not Pay
493,493,0.0737,24.84,10.46310334,7.65,777,4620.041667,19901,29.8,Did Not Pay
494,494,0.08,90.88,9.852194258,6.32,737,2981.0,4385,24.0,Did Not Pay
495,495,0.1355,589.2,10.69194491,18.52,677,4800.0,18966,70.5,Did Not Pay
496,496,0.0945,96.03,11.22524339,1.49,712,6220.0,8788,39.2,Did Not Pay
497,497,0.1071,48.91,10.6454249,18.14,697,3091.041667,1276,63.8,Did Not Pay
498,498,0.1229,200.12,10.49127422,14.77,672,4830.0,22635,45.5,Did Not Pay
499,499,0.0768,199.61,11.52682837,0.83,777,8370.0,1715,8.2,Did Not Pay
500,500,0.08,310.24,11.52682837,3.19,777,8370.0,1715,8.2,Did Not Pay
501,501,0.0976,80.39,9.998797732,22.25,737,2404.041667,2574,10.5,Did Not Pay
502,502,0.0832,160.57,10.98529272,7.08,767,13319.04167,25336,35.9,Did Not Pay
503,503,0.1355,343.0,10.2797298,15.82,667,3539.041667,18485,65.3,Fully Paid
504,504,0.0945,272.09,10.81985828,17.33,737,2430.041667,9048,26.6,Did Not Pay
505,505,0.1324,307.67,10.8036489,7.37,672,7020.0,14421,83.8,Did Not Pay
506,506,0.0976,200.17,9.92329018,18.35,742,2879.0,9121,55.4,Did Not Pay
507,507,0.1071,260.82,12.27839331,17.66,707,6630.0,120563,92.4,Did Not Pay
508,508,0.08,94.01,10.04324949,12.05,742,1259.041667,710,7.8,Did Not Pay
509,509,0.0976,46.63,11.08214255,7.74,707,3509.041667,20762,48.5,Did Not Pay
510,510,0.0863,189.77,10.65320408,10.8,732,3451.041667,1839,15.6,Did Not Pay
511,511,0.0976,627.02,11.40756495,1.95,767,3180.041667,8629,17.6,Did Not Pay
512,512,0.1166,330.53,10.81174611,8.4,687,3300.0,11735,93.9,Did Not Pay
513,513,0.1039,584.12,11.28978191,0.86,717,2092.041667,5506,52.4,Did Not Pay
514,514,0.1197,199.2,10.98189713,6.0,672,4410.0,3831,34.2,Fully Paid
515,515,0.0768,187.14,11.22524339,2.54,802,6451.041667,6094,2.8,Did Not Pay
516,516,0.1008,193.83,10.59663473,16.17,712,2699.041667,15597,60.0,Did Not Pay
517,517,0.1008,807.62,11.87756858,3.84,762,4725.0,52214,8.7,Did Not Pay
518,518,0.0976,644.71,10.16585182,9.14,762,6752.041667,507,3.5,Fully Paid
519,519,0.1071,195.61,10.38554326,11.12,687,4079.0,0,0.0,Did Not Pay
520,520,0.1103,163.77,10.53209621,5.73,682,3299.0,4760,60.3,Did Not Pay
521,521,0.1418,856.63,11.09741002,22.45,707,2092.041667,25160,32.8,Fully Paid
522,522,0.1103,327.53,10.30895266,13.4,707,3359.0,10837,83.4,Fully Paid
523,523,0.08,313.37,11.65268741,12.0,777,5941.0,90335,53.5,Did Not Pay
524,524,0.0976,128.62,11.05089001,2.7,712,6810.041667,4010,8.1,Did Not Pay
525,525,0.1261,167.54,10.1266311,4.56,667,4799.0,3389,47.1,Did Not Pay
526,526,0.1134,501.73,11.22524339,15.14,707,6030.041667,39702,84.5,Did Not Pay
527,527,0.0945,544.17,11.00209984,0.6,762,3390.041667,653,3.2,Did Not Pay
528,528,0.08,188.02,11.00209984,9.82,762,6419.041667,5274,45.9,Did Not Pay
529,529,0.1166,90.07,10.858999,14.45,677,2609.0,11788,24.7,Did Not Pay
530,530,0.0737,93.14,9.774118912,12.7,772,6149.0,122,3.7,Did Not Pay
531,531,0.1545,348.87,10.91501573,13.16,662,7979.0,22122,78.7,Did Not Pay
532,532,0.0768,155.95,10.23995979,0.43,792,2267.0,103,1.5,Did Not Pay
533,533,0.0976,347.27,11.32176496,11.89,722,8669.041667,8866,24.3,Did Not Pay
534,534,0.1134,493.5,11.51292546,2.32,697,5970.041667,4929,33.5,Did Not Pay
535,535,0.0976,80.39,10.49127422,0.5,702,1680.041667,11794,59.3,Did Not Pay
536,536,0.1292,507.36,10.6454249,23.29,717,5220.041667,462,11.3,Did Not Pay
537,537,0.1324,608.58,11.00209984,22.4,687,3151.041667,5855,54.7,Fully Paid
538,538,0.1008,646.1,11.00209984,10.06,742,3960.0,6688,39.1,Did Not Pay
539,539,0.1229,25.02,9.852194258,24.0,707,2700.041667,12220,84.9,Did Not Pay
540,540,0.1071,195.61,10.42228135,20.11,717,2309.041667,8736,45.7,Did Not Pay
541,541,0.1324,507.15,11.14764215,3.29,672,3659.0,170,34.0,Did Not Pay
542,542,0.1418,548.25,10.85220675,11.13,662,2519.0,15923,90.5,Did Not Pay
543,543,0.0863,142.33,9.210340372,0.0,727,1110.0,0,0.0,Did Not Pay
544,544,0.1166,495.79,10.49127422,5.17,692,4440.0,1340,53.6,Fully Paid
545,545,0.1103,327.53,10.11070495,9.17,692,4110.0,8575,70.3,Did Not Pay
546,546,0.1103,98.26,10.62132735,16.92,682,1560.0,21498,42.4,Did Not Pay
547,547,0.1482,587.82,11.55214618,20.12,667,8250.041667,32406,91.8,Did Not Pay
548,548,0.1197,131.97,9.782505656,15.51,672,4290.041667,7902,17.0,Did Not Pay
549,549,0.1166,330.53,11.43388226,10.74,677,5519.0,46789,66.7,Fully Paid
550,550,0.1261,254.65,11.24575165,4.62,667,5129.0,7897,47.9,Did Not Pay
551,551,0.1134,236.88,10.51867319,24.31,742,4710.0,6422,14.5,Did Not Pay
552,552,0.08,313.37,10.1266311,12.14,802,7890.041667,1467,9.2,Did Not Pay
553,553,0.1166,826.31,11.51292546,18.88,722,1949.041667,16694,33.1,Did Not Pay
554,554,0.08,156.69,10.37098805,10.71,762,2309.041667,1698,7.9,Did Not Pay
555,555,0.1197,318.72,10.51856508,20.63,702,3270.0,8801,72.7,Did Not Pay
556,556,0.1039,171.18,10.71441777,20.69,732,2610.0,5500,28.2,Did Not Pay
557,557,0.0863,373.21,11.00209984,7.8,757,3390.0,3282,32.6,Did Not Pay
558,558,0.1261,820.91,11.69524702,5.76,697,2141.041667,23908,62.8,Fully Paid
559,559,0.1071,815.04,10.858999,11.86,727,1694.041667,6088,8.3,Fully Paid
560,560,0.1071,358.62,11.00209984,0.4,707,1620.041667,2217,28.4,Did Not Pay
561,561,0.1292,213.72,11.294956,20.15,677,8520.041667,22247,93.1,Did Not Pay
562,562,0.1197,99.6,11.26446411,14.8,672,4140.041667,14555,77.0,Did Not Pay
563,563,0.0945,409.73,11.51292546,10.51,742,3900.041667,15491,25.4,Did Not Pay
564,564,0.1387,341.15,10.96819829,24.72,702,6839.041667,24299,58.6,Fully Paid
565,565,0.1703,535.02,11.58058411,15.81,662,6660.0,44543,86.8,Fully Paid
566,566,0.0976,160.78,10.4487146,1.46,712,2970.0,3735,21.5,Did Not Pay
567,567,0.1008,129.22,10.3859137,16.26,717,1560.0,2352,27.3,Did Not Pay
568,568,0.1261,335.07,10.858999,12.02,672,2699.041667,7607,46.7,Did Not Pay
569,569,0.1103,294.78,10.71441777,8.29,687,2760.041667,12303,59.7,Did Not Pay
570,570,0.1039,233.65,10.77895629,12.63,702,1140.0,5824,44.7,Did Not Pay
571,571,0.1292,504.84,10.71441777,6.08,677,3240.0,5071,78.0,Fully Paid
572,572,0.1039,486.76,10.88382293,11.37,717,2250.0,24,0.3,Did Not Pay
573,573,0.1197,398.4,10.71441777,22.67,702,3183.041667,16616,66.7,Did Not Pay
574,574,0.1103,671.44,10.55581274,15.72,722,3580.041667,31566,32.3,Fully Paid
575,575,0.1261,670.13,10.54534144,4.04,687,3570.041667,4110,91.3,Did Not Pay
576,576,0.1071,521.63,10.59653473,19.23,722,3120.041667,16738,77.9,Did Not Pay
577,577,0.0976,803.87,12.20607265,4.95,777,2159.0,54392,0.0,Did Not Pay
578,578,0.1103,98.26,11.23697432,11.8,717,6589.0,46427,98.4,Did Not Pay
579,579,0.1387,135.61,10.08580911,21.9,662,4200.041667,10944,82.3,Did Not Pay
580,580,0.1324,676.2,11.28978191,20.73,697,4080.0,16805,64.1,Did Not Pay
581,581,0.0976,321.55,10.54534144,3.22,722,2670.041667,9255,63.0,Did Not Pay
582,582,0.1071,652.04,10.86969163,13.11,727,4085.0,16194,39.8,Did Not Pay
583,583,0.0976,771.72,11.91839057,0.22,782,4319.041667,4643,5.8,Did Not Pay
584,584,0.0863,316.28,10.30895266,13.16,752,4109.0,3808,31.0,Did Not Pay
585,585,0.145,516.32,11.08214255,15.6,662,3570.041667,9080,63.9,Did Not Pay
586,586,0.1039,292.06,10.49460201,14.45,707,1621.041667,4551,25.3,Did Not Pay
587,587,0.1166,330.53,10.4341158,23.96,742,3840.041667,11927,45.5,Did Not Pay
588,588,0.1355,339.6,11.17885035,3.35,662,5460.0,5261,73.1,Fully Paid
589,589,0.0768,93.57,10.5865844,0.91,767,5520.0,1139,27.1,Did Not Pay
590,590,0.0976,192.93,10.13459927,5.43,707,2820.041667,5280,40.6,Did Not Pay
591,591,0.0945,320.1,11.08214255,11.69,727,2641.0,13607,63.3,Did Not Pay
592,592,0.1134,394.8,10.54534144,8.72,687,4261.041667,11134,70.9,Did Not Pay
593,593,0.1134,329.0,11.22524339,14.8,712,2970.0,23623,45.7,Did Not Pay
594,594,0.1103,311.16,11.22524339,11.3,692,4380.0,9711,71.4,Did Not Pay
595,595,0.08,94.01,10.49127422,2.6,742,4380.0,2456,23.4,Did Not Pay
596,596,0.1387,341.15,10.4744671,13.19,662,4050.0,11969,88.0,Fully Paid
597,597,0.0945,192.06,11.00209984,13.16,732,4470.0,32421,55.0,Did Not Pay
598,598,0.0832,182.61,10.46367461,0.72,742,2767.041667,1348,5.2,Did Not Pay
599,599,0.1671,710.18,11.08214255,20.09,662,4110.0,26255,74.3,Did Not Pay
600,600,0.1071,508.59,10.77895629,14.58,717,5219.0,20838,62.6,Fully Paid
601,601,0.0945,456.94,11.81303006,11.18,737,3660.0,11188,56.0,Did Not Pay
602,602,0.08,313.37,11.66992921,0.0,787,8370.0,0,0.0,Did Not Pay
603,603,0.0863,28.47,10.95080655,0.32,717,1680.041667,167,3.3,Did Not Pay
604,604,0.1166,330.53,10.30895266,15.44,687,2159.0,10997,75.3,Did Not Pay
605,605,0.1008,32.31,10.54534144,20.53,732,3360.0,2308,46.2,Did Not Pay
606,606,0.1197,481.4,11.08214255,8.6,687,3270.0,15506,95.7,Fully Paid
607,607,0.1134,263.2,10.08580911,9.8,682,3210.041667,7720,63.7,Did Not Pay
608,608,0.1071,163.01,10.828401,6.95,687,4229.041667,11973,70.8,Did Not Pay
